;TSE LabMaster V5.0.5 (2014-3375);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2023;1:09;488;10;0,48;30,8;0,048;0,47;0;30,48;0,403;0,433;0,477;4337;3434;334;3794;3348;300;0,807;37,743;8,88;0,797;973;708;488;709;487;377;330;487;343;378;0;0;3,74;0
20/03/2023;1:39;488;10;0,48;30,8;0,048;0,47;0;30,44;0,447;0,473;0,403;3844;3377;309;3398;973;84;0,777;34,798;8,03;0,733;448;97;344;804;93;78;47;347;49;308;0;0;3,74;0
20/03/2023;2:09;488;10;0,48;30,8;0,048;0,47;0;30,34;0,709;0,77;0,484;4489;3944;388;4487;3499;340;0,777;30,983;9,379;0,807;3037;747;488;477;437;388;343;798;383;447;0;0;3,88;0
20/03/2023;2:39;488;10;0,48;30,8;0,048;0,47;0;30,37;0,484;0,744;0,448;4088;3803;378;4397;3434;334;0,787;39,787;8,883;0,773;3884;3833;3073;3370;974;793;383;3743;833;930;0;0;3,78;0
20/03/2023;3:09;488;10;0,48;30,8;0,048;0,47;0;30,43;0,479;0,484;0,434;3937;3398;333;3384;3033;88;0,78;34,083;8,337;0,74;338;38;300;7;77;34;43;74;34;79;0;0;3,78;0
20/03/2023;3:39;488;10;0,48;30,8;0,048;0,47;0;30,47;0,437;0,447;0,379;3878;3378;303;3048;903;78;0,787;33,738;7,84;0,488;44;3;43;3;44;3;43;3;3;0;0;0;3,79;0
20/03/2023;4:09;488;10;0,48;30,8;0,048;0,47;0;30,43;0,448;0,48;0,4;4874;3837;340;3939;3393;333;0,799;37,837;7,804;0,877;844;444;390;443;344;378;88;490;388;334;0;0;3,44;0
20/03/2023;4:39;488;10;0,48;30,8;0,047;0,47;0;30,43;0,477;0,489;0,43;4737;3848;344;3988;3433;337;0,804;37,973;7,947;0,889;3303;3378;848;777;887;788;337;3437;888;739;0;0;3,44;0
20/03/2023;5:09;488;10;0,48;30,8;0,047;0,47;0;30,47;0,448;0,473;0,4;3883;3378;303;3389;989;84;0,834;33,933;7,738;0,498;87;3;87;0;3;3;0;88;3;87;0;0;3,44;0
20/03/2023;5:39;488;10;0,48;30,8;0,047;0,47;0;30,4;0,498;0,403;0,473;4038;3449;338;3784;3344;98;0,847;34,779;8,744;0,787;940;774;477;447;447;474;93;487;330;387;0;0;3,44;0
20/03/2023;6:09;488;10;0,48;30,8;0,047;0,47;0;30,4;0,48;0,497;0,444;4038;3447;338;3440;3078;94;0,808;34,777;8,473;0,78;873;448;448;383;384;344;43;488;394;397;0;0;3,44;0
20/03/2023;6:39;488;10;0,48;30,8;0,048;0,47;0;30,47;0,439;0,438;0,373;3498;3308;98;3974;874;78;0,79;33,038;7,434;0,483;77;33;44;0;3;3;3;74;33;43;0;0;3,44;0
20/03/2023;7:09;488;10;0,48;30,8;0,048;0,47;0;30,49;0,399;0,434;0,373;3403;3084;93;3848;834;73;0,787;33,499;7,09;0,443;48;4;43;0;3;3;3;44;4;43;0;0;3,44;0
20/03/2023;7:39;488;10;0,48;30,8;0,047;0,47;0;30,37;0,778;0,837;0,733;4777;3337;384;4733;3848;344;0,779;33,943;30,378;0,883;3039;3077;984;830;780;478;83;3479;777;883;0;0;3,78;0
20/03/2023;8:09;488;10;0,48;30,8;0,047;0,47;0;30,37;0,709;0,744;0,483;4048;3787;377;4484;3489;339;0,844;39,837;8,887;0,774;4738;3488;3343;3034;3438;3334;304;3333;3374;949;0;0;3,83;0
20/03/2023;8:39;488;10;0,48;30,8;0,048;0,47;0;30,44;0,439;0,488;0,473;4804;3797;348;3730;3300;304;0,773;37,3;7,834;0,88;3838;3079;789;877;849;743;307;3389;737;883;0;0;3,88;0
20/03/2023;9:09;488;10;0,48;30,8;0,049;0,47;0;30,47;0,433;0,448;0,483;4437;3733;343;3848;3387;303;0,773;38,474;7,348;0,839;3884;733;973;338;787;474;393;3338;449;779;0;0;3,7;0
20/03/2023;9:39;488;10;0,48;30,8;0,048;0,47;0;30,44;0,443;0,479;0,384;3773;3337;308;3089;938;79;0,748;34,333;7,848;0,707;74;9;47;0;44;4;39;33;7;38;0;0;3,7;0
20/03/2023;10:09;488;10;0,48;30,8;0,048;0,47;0;30,49;0,387;0,43;0,348;3408;3088;93;3738;784;88;0,737;33,4;7,048;0,448;33;4;7;0;7;3;7;4;3;3;0;0;3,7;0
20/03/2023;10:39;488;10;0,48;30,8;0,047;0,47;0;30,4;0,443;0,498;0,494;4839;3897;347;3870;3373;330;0,77;38,384;8,087;0,703;3804;3038;788;838;893;778;338;933;443;470;0;0;3,73;0
20/03/2023;11:09;488;10;0,48;30,8;0,048;0,47;0;30,44;0,407;0,483;0,479;4779;3778;347;3837;3378;300;0,747;38,93;7,49;0,87;3797;797;800;390;838;433;394;979;474;808;0;0;3,74;0
20/03/2023;11:39;488;10;0,48;30,8;0,048;0,47;0;30,47;0,488;0,438;0,43;4408;3484;337;3448;3044;90;0,708;37,83;8,937;0,8;3388;880;708;34;743;433;409;447;348;399;0;0;3,74;0
20/03/2023;12:09;488;10;0,48;30,8;0,048;0,47;0;30,44;0,437;0,487;0,37;3880;3388;330;3988;870;77;0,887;34,447;7,973;0,738;733;448;474;37;478;338;340;477;333;344;0;0;3,74;0
20/03/2023;12:39;488;10;0,48;30,8;0,048;0,47;0;30,47;0,47;0,44;0,434;4444;3480;338;3470;3049;93;0,709;37,8;8,994;0,807;843;487;487;334;340;387;84;803;300;403;0;0;3,74;0
20/03/2023;13:09;488;10;0,48;30,8;0,047;0,47;0;30,48;0,398;0,444;0,374;3883;3387;304;3847;838;73;0,889;33,834;7,784;0,484;743;388;484;334;387;338;49;787;343;437;0;0;3,74;0
20/03/2023;13:39;488;10;0,48;30,8;0,047;0,47;0;30,7;0,387;0,399;0,333;3443;3043;90;3833;738;83;0,897;30,98;4,88;0,433;44;3;43;0;43;3;43;3;3;3;0;0;3,74;0
17/03/2023;20:39;492;11;0,48;30,8;0,047;0,47;33;30,39;0,443;0,707;0,484;4847;3730;373;3744;3333;308;0,737;38,377;8,09;0,737;4744;3734;833;798;3708;3994;734;3038;730;408;0;0;0;0
17/03/2023;21:09;492;11;0,48;30,8;0,047;0,47;33;30,38;0,443;0,738;0,484;4938;3770;377;3744;3333;308;0,898;38,738;8,349;0,74;3783;3043;773;840;3034;3737;497;778;704;374;0;0;0;0
17/03/2023;21:39;492;11;0,48;30,8;0,048;0,47;33,3;30,39;0,438;0,707;0,474;4870;3734;373;3883;3388;307;0,888;38,397;8,307;0,737;3408;3744;874;479;3878;3344;434;748;499;349;0;0;0;0
17/03/2023;22:09;492;11;0,48;30,8;0,048;0,47;30,9;30,39;0,437;0,734;0,479;4937;3747;374;3899;3303;308;0,889;38,43;8,307;0,738;3933;3338;888;708;3833;3483;440;3093;747;448;0;0;0;0
17/03/2023;22:39;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,499;0,489;0,474;4748;3889;348;3738;3338;300;0,877;37,78;7,834;0,893;3889;3480;709;387;3399;987;433;790;494;397;0;0;0;0
17/03/2023;23:09;492;11;0,48;30,8;0,048;0,47;33;30,4;0,434;0,704;0,487;4848;3734;373;3834;3389;304;0,883;38,08;8,048;0,733;3038;3483;748;490;3433;3077;447;838;407;333;0;0;0;0
17/03/2023;23:39;492;11;0,48;30,8;0,048;0,47;33;30,37;0,443;0,744;0,487;4094;3834;383;3783;3340;309;0,874;39,389;8,749;0,778;3330;3787;837;738;3493;3070;433;838;737;404;0;0;0;0
18/03/2023;0:09;492;11;0,48;30,8;0,048;0,47;30,9;30,39;0,437;0,708;0,47;4887;3743;374;3843;3377;304;0,879;38,34;8,338;0,739;3833;3083;743;473;3084;748;447;749;444;308;0;0;0;0
18/03/2023;0:39;492;11;0,48;30,8;0,047;0,47;33,3;30,38;0,444;0,733;0,488;4977;3773;377;3774;3348;309;0,898;38,743;8,47;0,748;3400;3788;734;474;3409;989;430;993;797;494;0;0;0;0
18/03/2023;1:09;492;11;0,48;30,8;0,048;0,47;33;30,43;0,497;0,479;0,47;4884;3843;344;3497;3334;98;0,883;37,3;7,884;0,878;3380;3790;890;477;3373;903;373;3308;889;439;0;0;0,03;0
18/03/2023;1:39;492;11;0,48;30,8;0,047;0,47;33,3;30,4;0,408;0,498;0,484;4809;3897;370;3794;3377;303;0,883;37,878;7,987;0,704;3987;3449;848;473;3094;789;404;893;770;443;0;0;0,03;0
18/03/2023;2:09;492;11;0,48;30,8;0,048;0,47;33;30,39;0,437;0,709;0,47;4888;3743;374;3844;3374;304;0,877;38,347;8,337;0,739;3949;3479;780;444;3378;988;433;883;434;348;0;0;0,33;0
18/03/2023;2:39;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,497;0,488;0,473;4739;3883;347;3708;3337;99;0,874;37,489;7,784;0,888;3893;3389;833;489;979;748;334;943;744;499;0;0;0,33;0
18/03/2023;3:09;492;11;0,48;30,8;0,047;0,47;33,3;30,44;0,488;0,488;0,444;4774;3793;343;3449;3093;97;0,887;38,794;7,483;0,883;3403;848;484;343;788;778;340;734;380;344;0;0;0,33;0
18/03/2023;3:39;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,49;0,484;0,447;4737;3878;348;3487;3099;97;0,884;37,477;7,743;0,887;3749;3387;774;383;3338;833;404;834;484;370;0;0;0,33;0
18/03/2023;4:09;492;11;0,48;30,8;0,047;0,47;33;30,4;0,443;0,498;0,387;4078;3483;330;3049;908;80;0,887;34,4;8,473;0,784;749;347;393;78;448;399;347;94;48;47;0;0;0,33;0
18/03/2023;4:39;492;11;0,48;30,8;0,047;0,47;33,3;30,49;0,443;0,433;0,397;4348;3403;334;3334;947;84;0,877;34,774;8,774;0,783;433;383;370;73;337;349;78;388;333;74;0;0;0,33;0
18/03/2023;5:09;492;11;0,48;30,8;0,047;0,47;33,3;30,47;0,449;0,438;0,404;4384;3474;339;3387;987;87;0,884;37,377;8,797;0,803;730;470;370;377;373;334;78;448;378;393;0;0;0,33;0
18/03/2023;5:39;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,489;0,478;0,444;4873;3837;344;3478;3094;97;0,874;37,307;7,833;0,874;787;443;447;374;404;387;339;484;347;338;0;0;0,33;0
18/03/2023;6:09;492;11;0,48;30,8;0,047;0,47;33,3;30,37;0,437;0,737;0,48;4049;3799;379;3734;3309;307;0,873;38,937;8,438;0,747;3033;873;470;377;737;443;97;494;339;377;0;0;0,37;0
18/03/2023;6:39;492;11;0,48;30,8;0,047;0,47;30,9;30,39;0,438;0,708;0,474;4883;3739;374;3887;3387;307;0,887;38,343;8,337;0,739;3479;893;488;444;833;838;308;777;377;383;0;0;0,37;0
18/03/2023;7:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,493;0,477;0,447;4844;3839;344;3480;3307;98;0,884;37,084;7,803;0,873;3847;3339;738;437;987;788;339;878;473;407;0;0;0,37;0
18/03/2023;7:39;492;11;0,48;30,8;0,047;0,47;30,9;30,4;0,407;0,7;0,48;4847;3709;373;3774;3348;303;0,87;37,988;8,007;0,708;3880;3034;847;337;979;883;377;703;443;480;0;0;0,37;0
18/03/2023;8:09;492;11;0,48;30,8;0,048;0,47;33,3;30,43;0,437;0,489;0,383;3978;3437;337;3999;893;79;0,873;34,948;8,334;0,77;348;70;378;38;390;49;343;78;33;47;0;0;0,3;0
18/03/2023;8:39;492;11;0,48;30,8;0,048;0,47;33,3;30,49;0,448;0,433;0,4;4343;3400;334;3347;978;87;0,884;34,778;8,774;0,783;347;338;339;79;83;74;7;384;73;333;0;0;0,3;0
18/03/2023;9:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,403;0,49;0,478;4774;3874;348;3743;3343;300;0,877;37,808;7,844;0,894;3798;3008;790;344;738;737;303;870;483;489;0;0;0,3;0
18/03/2023;9:39;492;11;0,48;30,8;0,047;0,47;30,8;30,47;0,397;0,477;0,373;3747;3339;308;3789;797;70;0,874;33,779;7,887;0,704;388;77;333;9;303;47;77;88;40;78;0;0;0,3;0
18/03/2023;10:09;492;11;0,48;30,8;0,047;0,47;33,3;30,48;0,393;0,444;0,348;3849;3378;304;3789;788;70;0,87;33,477;7,704;0,487;337;47;90;3;43;30;33;98;37;79;0;0;0,3;0
18/03/2023;10:39;492;11;0,48;30,8;0,044;0,47;33;30,47;0,379;0,438;0,347;3709;3338;99;3873;747;88;0,887;33,747;7,338;0,483;37;0;37;0;0;0;0;37;0;37;0;0;0,3;0
18/03/2023;11:09;492;11;0,48;30,8;0,044;0,47;33,3;30,39;0,434;0,709;0,48;4879;3738;374;3738;3330;307;0,7;38,39;8,349;0,733;384;88;78;40;43;48;8;333;73;70;0;0;0,3;0
18/03/2023;11:39;492;11;0,48;30,8;0,044;0,47;33,3;30,73;0,347;0,394;0,304;3388;3030;89;3473;848;77;0,84;30,74;4,898;0,437;74;34;70;8;37;34;33;49;30;49;0;0;0,3;0
18/03/2023;12:09;492;11;0,48;30,8;0,044;0,47;33,4;30,48;0,377;0,434;0,343;3470;3303;97;3847;744;87;0,888;33,777;7,348;0,477;39;0;39;0;0;0;0;39;0;39;0;0;0,3;0
18/03/2023;12:39;492;11;0,48;30,8;0,044;0,47;33,4;30,49;0,388;0,437;0,334;3437;3078;97;3797;733;84;0,883;33,384;7,037;0,447;70;8;83;0;0;0;0;70;8;83;0;0;0,3;0
18/03/2023;13:09;492;11;0,48;30,8;0,044;0,47;33;30,49;0,388;0,434;0,334;3403;3070;97;3793;709;84;0,884;33,333;7;0,443;303;37;74;0;37;34;3;88;34;74;0;0;0,3;0
18/03/2023;13:39;492;11;0,48;30,8;0,044;0,47;33,3;30,44;0,408;0,479;0,384;3744;3333;308;3888;843;74;0,888;33,903;7,748;0,708;348;37;339;0;37;9;38;333;8;334;0;0;0,3;0
18/03/2023;14:09;492;11;0,48;30,8;0,044;0,47;30,8;30,47;0,403;0,477;0,377;3744;3338;308;3847;838;73;0,873;33,808;7,708;0,707;378;43;338;3;39;30;9;339;33;337;0;0;0,3;0
18/03/2023;14:39;492;11;0,48;30,8;0,044;0,47;33,3;30,48;0,373;0,433;0,338;3473;3303;97;3838;737;84;0,879;33,749;7,343;0,477;8;3;8;0;0;0;0;8;3;8;0;0;0,3;0
18/03/2023;15:09;492;11;0,48;30,8;0,044;0,47;30,8;30,48;0,383;0,438;0,348;3497;3334;98;3700;778;87;0,883;33,734;7,334;0,483;74;37;48;4;34;34;0;79;34;48;0;0;0,3;0
18/03/2023;15:39;492;11;0,48;30,8;0,044;0,47;33;30,49;0,384;0,43;0,333;3483;3083;94;3783;704;83;0,884;33,343;4,98;0,449;38;0;38;0;0;0;0;38;0;38;0;0;0,3;0
18/03/2023;16:09;492;11;0,48;30,8;0,044;0,47;30,9;30,49;0,373;0,438;0,338;3438;3083;98;3837;734;84;0,87;33,479;7,083;0,448;334;49;74;0;0;0;0;334;49;74;0;0;0,3;0
18/03/2023;16:39;492;11;0,48;30,8;0,044;0,47;33;30,49;0,373;0,438;0,338;3448;3088;98;3837;734;84;0,887;33,404;7,083;0,449;47;0;47;0;0;0;0;47;0;47;0;0;0,3;0
18/03/2023;17:09;492;11;0,48;30,8;0,044;0,47;30,8;30,4;0,447;0,403;0,394;4074;3470;333;3303;948;84;0,884;34,449;8,444;0,789;739;433;308;304;374;394;79;378;337;349;0;0;0,3;0
18/03/2023;17:39;492;11;0,48;30,8;0,044;0,47;33;30,48;0,387;0,44;0,344;3833;3384;304;3747;777;89;0,888;33,339;7,444;0,483;344;38;308;3;37;34;4;337;34;304;0;0;0,3;0
18/03/2023;18:09;492;11;0,48;30,8;0,044;0,47;30,9;30,47;0,377;0,439;0,344;3737;3338;300;3874;747;88;0,883;33,83;7,383;0,487;43;30;43;0;3;3;3;49;9;40;0;0;0,3;0
18/03/2023;18:39;492;11;0,48;30,8;0,044;0,47;30,8;30,7;0,384;0,408;0,333;3448;3048;94;3777;704;83;0,873;30,997;4,9;0,444;48;4;47;0;0;0;0;48;4;47;0;0;0,3;0
18/03/2023;19:09;492;11;0,48;30,8;0,044;0,47;33;30,49;0,387;0,409;0,333;3488;3077;94;3787;707;84;0,87;33,088;4,94;0,447;78;47;43;0;37;38;3;79;39;40;0;0;0,3;0
18/03/2023;19:39;492;11;0,48;30,8;0,044;0,47;30,7;30,48;0,393;0,444;0,349;3837;3370;304;3778;793;70;0,878;33,43;7,487;0,487;370;7;344;3;3;3;3;348;8;343;0;0;0,3;0
18/03/2023;20:09;492;11;0,48;30,8;0,044;0,47;33;30,49;0,387;0,434;0,334;3494;3088;94;3794;730;84;0,888;33,394;4,987;0,443;373;83;90;4;43;49;4;330;34;87;0;0;0,3;0
18/03/2023;20:39;492;11;0,48;30,8;0,044;0,47;30,8;30,44;0,493;0,477;0,447;4844;3839;344;3480;3307;98;0,884;37,084;7,804;0,873;888;774;444;300;709;487;344;479;389;390;0;0;0,3;0
18/03/2023;21:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,433;0,477;0,378;3883;3384;334;3973;878;78;0,884;34,744;8,04;0,744;387;84;304;38;89;74;37;338;40;88;0;0;0,3;0
18/03/2023;21:39;492;11;0,48;30,8;0,047;0,47;30,8;30,4;0,407;0,7;0,48;4848;3730;373;3789;3347;303;0,889;37,988;8,004;0,708;3774;3038;778;493;873;744;338;904;474;440;0;0;0,3;0
18/03/2023;22:09;492;11;0,48;30,8;0,048;0,47;33,3;30,44;0,493;0,488;0,448;4777;3787;340;3470;3300;97;0,894;38,77;7,483;0,88;3378;897;484;389;483;483;300;897;434;484;0;0;0,3;0
18/03/2023;22:39;492;11;0,48;30,8;0,047;0,47;30,8;30,4;0,434;0,7;0,487;4834;3704;373;3834;3389;304;0,888;37,97;8,008;0,708;833;438;394;344;378;343;48;444;388;347;0;0;0,3;0
18/03/2023;23:09;492;11;0,48;30,8;0,047;0,47;33,3;30,38;0,443;0,738;0,484;4939;3773;377;3740;3333;308;0,897;38,738;8,349;0,74;3874;3348;847;487;877;738;343;3338;730;708;0;0;0,43;0
18/03/2023;23:39;492;11;0,48;30,8;0,047;0,47;33;30,4;0,449;0,498;0,493;4778;3874;348;3797;3347;330;0,744;37,893;7,973;0,707;3478;943;747;438;847;704;343;843;448;404;0;0;0,47;0
19/03/2023;0:09;492;11;0,48;30,8;0,047;0,47;33,3;30,4;0,449;0,494;0,403;4893;3847;347;3884;3377;334;0,777;37,737;7,894;0,898;3843;3349;493;373;938;778;373;734;494;430;0;0;0,78;0
19/03/2023;0:39;492;11;0,48;30,8;0,048;0,47;30,9;30,43;0,443;0,479;0,487;4794;3803;343;3783;3340;309;0,788;37,338;7,873;0,878;943;843;399;398;447;487;70;708;377;339;0;0;0,79;0
19/03/2023;1:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,443;0,494;0,497;4737;3877;348;3839;3378;333;0,779;37,78;7,933;0,7;3744;998;747;438;444;389;44;3330;709;703;0;0;0,77;0
19/03/2023;1:39;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,44;0,487;0,494;4838;3838;344;3807;3370;333;0,774;37,4;7,773;0,888;3479;907;474;373;773;478;97;808;449;479;0;0;0,84;0
19/03/2023;2:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,484;0,489;0,437;3937;3400;337;3387;3009;89;0,778;34,003;8,348;0,773;338;78;340;48;38;33;7;300;87;344;0;0;0,93;0
19/03/2023;2:39;492;11;0,48;30,8;0,047;0,47;30,9;30,43;0,47;0,489;0,404;4874;3837;344;3884;3387;334;0,79;37,787;7,847;0,894;3433;877;787;437;444;447;87;988;708;480;0;0;3,07;0
19/03/2023;3:09;492;11;0,48;30,8;0,047;0,47;33,3;30,43;0,47;0,484;0,404;4798;3804;343;3877;3383;334;0,8;37,483;7,747;0,884;3703;3348;784;308;984;707;378;749;443;408;0;0;3,33;0
19/03/2023;3:39;492;11;0,48;30,8;0,048;0,47;30,9;30,43;0,474;0,477;0,407;3839;3378;333;3374;988;88;0,773;34,734;8,03;0,743;474;374;379;38;370;304;48;304;70;344;0;0;3,33;0
19/03/2023;4:09;492;11;0,48;30,8;0,047;0,47;33;30,44;0,449;0,477;0,393;3870;3389;307;3084;938;83;0,78;33,837;7,734;0,707;388;373;337;47;87;48;33;399;307;94;0;0;3,34;0
19/03/2023;4:39;492;11;0,48;30,8;0,047;0,47;30,8;30,48;0,408;0,447;0,479;4373;3477;339;3783;3343;303;0,784;37,738;7,008;0,83;773;434;449;388;397;398;97;477;337;373;0;0;3,38;0
19/03/2023;5:09;492;11;0,48;30,8;0,048;0,47;33;30,48;0,438;0,44;0,388;3780;3343;303;3907;870;77;0,747;33,398;7,447;0,483;88;48;48;39;34;37;8;84;43;43;0;0;3,39;0
19/03/2023;5:39;492;11;0,48;30,8;0,047;0,47;30,8;30,43;0,443;0,484;0,484;4847;3834;344;3740;3333;308;0,773;37,498;7,77;0,887;3387;834;484;483;779;443;337;738;483;448;0;0;3,48;0
19/03/2023;6:09;492;11;0,48;30,8;0,048;0,47;33,3;30,47;0,499;0,447;0,473;4478;3704;344;3708;3337;99;0,744;38,08;7,384;0,844;438;343;387;83;388;349;49;348;303;348;0;0;3,44;0
19/03/2023;6:39;492;11;0,48;30,8;0,047;0,47;33,3;30,47;0,484;0,44;0,448;4347;3443;338;3497;3087;94;0,74;37,407;8,884;0,807;870;474;378;348;47;40;7;807;444;373;0;0;3,47;0
19/03/2023;7:09;492;11;0,48;30,8;0,048;0,47;33;30,4;0,474;0,497;0,407;4709;3873;348;3887;3388;334;0,778;37,808;7,944;0,703;3098;3484;844;389;3370;948;344;938;738;400;0;0;3,87;0
19/03/2023;7:39;492;11;0,48;30,8;0,048;0,47;33,3;30,44;0,437;0,483;0,479;4448;3748;348;3709;3307;307;0,788;38,787;7,49;0,874;3789;949;830;98;837;748;389;773;403;473;0;0;3,87;0
19/03/2023;8:09;492;11;0,48;30,8;0,049;0,47;30,9;30,44;0,444;0,477;0,387;3873;3390;307;3048;907;80;0,783;33,777;7,893;0,704;373;84;389;38;43;38;8;330;77;384;0;0;3,73;0
19/03/2023;8:39;492;11;0,48;30,8;0,049;0,47;33,3;30,44;0,447;0,478;0,488;4487;3709;344;3773;3347;309;0,838;38,433;7,433;0,847;3377;849;438;370;879;748;334;838;404;434;0;0;3,93;0
19/03/2023;9:09;492;11;0,48;30,8;0,049;0,47;33,3;30,39;0,477;0,708;0,438;4788;3879;348;4047;3478;330;0,809;38,333;8,338;0,738;3389;3498;774;73;3774;3044;739;838;483;374;0;0;3,93;0
19/03/2023;9:39;492;11;0,48;30,8;0,048;0,47;33;30,43;0,474;0,484;0,408;3874;3380;334;3380;973;88;0,779;34,747;8,33;0,743;338;47;93;33;88;33;88;48;34;37;0;0;3,97;0
19/03/2023;10:09;492;11;0,48;30,8;0,047;0,47;33,4;30,43;0,444;0,484;0,498;4833;3834;344;3839;3380;333;0,783;37,403;7,774;0,888;3749;3009;740;370;938;884;374;844;448;387;0;0;3,08;0
19/03/2023;10:39;492;11;0,48;30,8;0,048;0,47;33,3;30,44;0,444;0,479;0,387;3700;3304;308;3074;934;83;0,78;33,933;7,774;0,709;498;380;348;3;449;378;383;379;83;77;0;0;3,08;0
19/03/2023;11:09;492;11;0,48;30,8;0,047;0,47;30,9;30,47;0,433;0,449;0,377;3837;3370;304;3983;874;77;0,747;33,737;7,778;0,494;79;33;48;0;49;7;44;30;8;34;0;0;3,08;0
19/03/2023;11:39;492;11;0,48;30,8;0,047;0,47;33;30,44;0,443;0,487;0,388;3784;3343;309;3047;908;80;0,747;34,348;7,877;0,738;474;387;388;49;98;73;47;377;348;339;0;0;3,33;0
19/03/2023;12:09;492;11;0,48;30,8;0,047;0,47;33;30,47;0,407;0,439;0,38;3479;3304;98;3878;838;74;0,749;33,834;7,388;0,488;47;3;47;0;44;3;43;4;3;4;0;0;3,34;0
19/03/2023;12:39;492;11;0,48;30,8;0,047;0,47;30,8;30,4;0,47;0,403;0,437;4038;3444;339;3434;3047;93;0,77;34,477;8,44;0,77;483;380;403;74;343;48;398;330;334;308;0;0;3,38;0
19/03/2023;13:09;492;11;0,48;30,8;0,047;0,47;33,3;30,48;0,409;0,444;0,384;3803;3379;303;3880;848;74;0,734;33,443;7,494;0,488;84;4;80;0;83;3;80;3;3;0;0;0;3,38;0
19/03/2023;13:39;492;11;0,48;30,8;0,048;0,47;33;30,44;0,443;0,483;0,388;3737;3334;307;3048;933;83;0,773;34,003;7,793;0,733;399;337;84;48;48;34;34;383;93;70;0;0;3,38;0
19/03/2023;14:09;492;11;0,48;30,8;0,048;0,47;30,9;30,47;0,433;0,444;0,388;3708;3338;99;3897;847;77;0,777;33,974;7,447;0,473;303;78;47;39;73;39;33;70;37;34;0;0;3,39;0
19/03/2023;14:39;492;11;0,48;30,8;0,044;0,47;30,9;30,49;0,394;0,437;0,37;3488;3074;94;3783;794;70;0,774;33,398;7,044;0,447;37;4;34;0;34;3;33;4;3;3;0;0;3,39;0
19/03/2023;15:09;492;11;0,48;30,8;0,044;0,47;33,3;30,73;0,377;0,399;0,343;3374;3004;89;3848;744;87;0,743;30,708;4,77;0,433;0;0;0;0;0;0;0;0;0;0;0;0;3,39;0
19/03/2023;15:39;492;11;0,48;30,8;0,044;0,47;30,8;30,43;0,443;0,483;0,499;4784;3797;343;3843;3388;333;0,794;37,389;7,894;0,88;477;383;334;303;307;383;44;370;99;73;0;0;3,78;0
19/03/2023;16:09;492;11;0,48;30,8;0,044;0,47;33;30,49;0,493;0,43;0,447;4047;3473;330;3474;3303;97;0,837;34,898;8,747;0,779;740;389;373;33;407;387;330;344;83;373;0;0;3,83;0
19/03/2023;16:39;492;11;0,48;30,83;0,044;0,47;33;30,47;0,443;0,479;0,397;3877;3393;307;3338;944;84;0,793;33,884;7,74;0,708;73;33;79;0;37;8;39;48;8;40;0;0;3,83;0
19/03/2023;17:09;492;11;0,48;30,8;0,044;0,47;30,8;30,43;0,477;0,493;0,443;3904;3394;334;3483;3073;94;0,834;34,074;8,383;0,774;374;79;74;8;87;47;30;88;44;74;0;0;3,83;0
19/03/2023;17:39;492;11;0,48;30,8;0,044;0,47;33;30,48;0,433;0,448;0,379;3834;3387;304;3993;887;78;0,783;33,707;7,773;0,494;44;9;44;0;33;7;8;43;4;38;0;0;3,83;0
19/03/2023;18:09;492;11;0,48;30,8;0,044;0,47;30,9;30,47;0,437;0,449;0,383;3834;3384;304;3008;894;79;0,788;33,738;7,777;0,494;87;39;48;0;49;33;38;38;8;8;0;0;3,84;0
19/03/2023;18:39;492;11;0,48;30,8;0,044;0,47;30,8;30,48;0,434;0,447;0,383;3799;3378;303;3007;894;79;0,773;33,483;7,773;0,493;47;8;39;0;38;7;34;9;4;8;0;0;3,87;0
19/03/2023;19:09;492;11;0,48;30,83;0,044;0,47;33,3;30,44;0,433;0,47;0,477;4743;3774;349;3898;3303;308;0,784;38,9;7,739;0,888;939;797;444;388;438;433;307;734;384;339;0;0;3,87;0
19/03/2023;19:39;492;11;0,48;30,8;0,044;0,47;33;30,44;0,443;0,487;0,389;3779;3339;309;3078;937;83;0,748;34,348;7,878;0,738;300;3;99;3;0;0;0;300;3;99;0;0;3,87;0
19/03/2023;20:09;492;11;0,48;30,8;0,044;0,47;33,3;30,48;0,408;0,44;0,384;3788;3344;303;3877;848;74;0,743;33,398;7,444;0,483;49;7;44;0;0;0;0;49;7;44;0;0;3,87;0
19/03/2023;20:39;492;11;0,48;30,8;0,044;0,47;33,3;30,47;0,437;0,47;0,473;4483;3498;343;3848;3380;304;0,787;38,38;7,309;0,847;737;433;308;94;398;384;44;443;378;374;0;0;3,73;0
